,ControlStation,magnitude,year,month,day,date,Measurement,meanValue,maxValue,minValue,unit
239,16,CO,2019,12,2,2019-12-02,28079016_6_48_19_12_02,0.2333333333333334,0.4,0.2,µg/m^3
240,27,NO,2019,12,2,2019-12-02,28079027_7_8_19_12_02,6.416666666666668,25.0,1.0,µg/m^3
241,55,NO,2019,12,2,2019-12-02,28079055_7_8_19_12_02,5.208333333333333,21.0,1.0,µg/m^3
242,58,NO_2,2019,12,2,2019-12-02,28079058_8_8_19_12_02,7.875,35.0,1.0,µg/m^3
243,40,NO,2019,12,2,2019-12-02,28079040_7_8_19_12_02,2.833333333333333,6.0,1.0,µg/m^3
244,60,PM10,2019,12,2,2019-12-02,28079060_10_47_19_12_02,2.4166666666666665,6.0,1.0,µg/m^3
245,38,TOL,2019,12,2,2019-12-02,28079038_20_59_19_12_02,1.4333333333333336,2.6,0.3,µg/m^3
246,47,PM10,2019,12,2,2019-12-02,28079047_10_47_19_12_02,6.791666666666668,11.0,3.0,µg/m^3
247,24,NO,2019,12,2,2019-12-02,28079024_7_8_19_12_02,1.4166666666666667,3.0,1.0,µg/m^3
248,18,NO_2,2019,12,2,2019-12-02,28079018_8_8_19_12_02,19.45833333333333,35.0,4.0,µg/m^3
249,24,PM10,2019,12,2,2019-12-02,28079024_10_47_19_12_02,4.541666666666667,8.0,2.0,µg/m^3
250,54,NO,2019,12,2,2019-12-02,28079054_7_8_19_12_02,6.041666666666668,15.0,1.0,µg/m^3
251,8,TOL,2019,12,2,2019-12-02,28079008_20_59_19_12_02,1.3333333333333333,2.4,0.3,µg/m^3
252,11,EBE,2019,12,2,2019-12-02,28079011_35_59_19_12_02,0.1041666666666667,0.2,0.1,µg/m^3
253,58,O_3,2019,12,2,2019-12-02,28079058_14_6_19_12_02,59.08250000000002,76.32,12.29,µg/m^3
254,55,EBE,2019,12,2,2019-12-02,28079055_35_59_19_12_02,0.16250000000000006,0.3,0.1,µg/m^3
255,4,SO_2,2019,12,2,2019-12-02,28079004_1_38_19_12_02,5.166666666666667,7.0,4.0,µg/m^3
256,16,NOx,2019,12,2,2019-12-02,28079016_12_8_19_12_02,22.79166666666667,53.0,3.0,µg/m^3
257,56,NO_2,2019,12,2,2019-12-02,28079056_8_8_19_12_02,43.66666666666666,72.0,9.0,µg/m^3
258,36,NO,2019,12,2,2019-12-02,28079036_7_8_19_12_02,2.333333333333333,6.0,1.0,µg/m^3
259,55,NO_2,2019,12,2,2019-12-02,28079055_8_8_19_12_02,22.33333333333333,51.0,1.0,µg/m^3
260,58,NOx,2019,12,2,2019-12-02,28079058_12_8_19_12_02,11.875,59.0,3.0,µg/m^3
261,18,PM10,2019,12,2,2019-12-02,28079018_10_47_19_12_02,4.375,10.0,1.0,µg/m^3
262,57,SO_2,2019,12,2,2019-12-02,28079057_1_38_19_12_02,4.958333333333333,5.0,4.0,µg/m^3
263,36,CO,2019,12,2,2019-12-02,28079036_6_48_19_12_02,0.21250000000000005,0.3,0.2,µg/m^3
264,40,NO_2,2019,12,2,2019-12-02,28079040_8_8_19_12_02,19.45833333333333,35.0,4.0,µg/m^3
265,24,NMHC,2019,12,2,2019-12-02,28079024_44_2_19_12_02,0.0829166666666667,0.09,0.07,mg/m^3
266,36,NO_2,2019,12,2,2019-12-02,28079036_8_8_19_12_02,18.33333333333333,38.0,4.0,µg/m^3
267,50,PM10,2019,12,2,2019-12-02,28079050_10_47_19_12_02,3.5416666666666665,17.0,1.0,µg/m^3
268,48,PM10,2019,12,2,2019-12-02,28079048_10_47_19_12_02,5.458333333333332,10.0,3.0,µg/m^3
269,50,PM2.5,2019,12,2,2019-12-02,28079050_9_47_19_12_02,2.125,16.0,1.0,µg/m^3
270,48,NOx,2019,12,2,2019-12-02,28079048_12_8_19_12_02,19.166666666666668,40.0,4.0,µg/m^3
271,36,PM10,2019,12,2,2019-12-02,28079036_10_47_19_12_02,5.75,8.0,3.0,µg/m^3
272,55,TOL,2019,12,2,2019-12-02,28079055_20_59_19_12_02,0.5666666666666668,1.5,0.1,µg/m^3
273,56,PM2.5,2019,12,2,2019-12-02,28079056_9_47_19_12_02,4.083333333333333,9.0,1.0,µg/m^3
274,4,CO,2019,12,2,2019-12-02,28079004_6_48_19_12_02,0.325,0.4,0.2,µg/m^3
275,4,NOx,2019,12,2,2019-12-02,28079004_12_8_19_12_02,33.041666666666664,63.0,8.0,µg/m^3
276,58,NO,2019,12,2,2019-12-02,28079058_7_8_19_12_02,2.583333333333333,16.0,1.0,µg/m^3
277,27,NO_2,2019,12,2,2019-12-02,28079027_8_8_19_12_02,25.875,64.0,2.0,µg/m^3
278,24,NOx,2019,12,2,2019-12-02,28079024_12_8_19_12_02,14.291666666666664,28.0,4.0,µg/m^3
279,59,NO_2,2019,12,2,2019-12-02,28079059_8_8_19_12_02,15.208333333333336,32.0,2.0,µg/m^3
280,11,TOL,2019,12,2,2019-12-02,28079011_20_59_19_12_02,0.5708333333333333,1.1,0.1,µg/m^3
281,18,CO,2019,12,2,2019-12-02,28079018_6_48_19_12_02,0.35833333333333345,0.4,0.3,µg/m^3
282,18,SO_2,2019,12,2,2019-12-02,28079018_1_38_19_12_02,2.7916666666666665,4.0,2.0,µg/m^3
283,50,NOx,2019,12,2,2019-12-02,28079050_12_8_19_12_02,23.16666666666667,52.0,4.0,µg/m^3
284,40,PM10,2019,12,2,2019-12-02,28079040_10_47_19_12_02,5.75,23.0,1.0,µg/m^3
285,8,EBE,2019,12,2,2019-12-02,28079008_35_59_19_12_02,0.7041666666666667,0.9,0.5,µg/m^3
286,35,O_3,2019,12,2,2019-12-02,28079035_14_6_19_12_02,41.41958333333333,52.92,28.37,µg/m^3
287,8,TCH,2019,12,2,2019-12-02,28079008_42_2_19_12_02,1.6166666666666665,1.65,1.57,mg/m^3
288,24,EBE,2019,12,2,2019-12-02,28079024_35_59_19_12_02,0.10000000000000003,0.1,0.1,µg/m^3
289,56,O_3,2019,12,2,2019-12-02,28079056_14_6_19_12_02,38.59875,60.8,22.44,µg/m^3
290,48,PM2.5,2019,12,2,2019-12-02,28079048_9_47_19_12_02,3.5416666666666665,8.0,1.0,µg/m^3
291,18,NOx,2019,12,2,2019-12-02,28079018_12_8_19_12_02,24.79166666666667,46.0,6.0,µg/m^3
292,18,O_3,2019,12,2,2019-12-02,28079018_14_6_19_12_02,52.34625,64.16,37.13,µg/m^3
293,24,TOL,2019,12,3,2019-12-03,28079024_20_59_19_12_03,0.8333333333333335,2.0,0.2,µg/m^3
294,57,CO,2019,12,3,2019-12-03,28079057_6_48_19_12_03,0.2375,0.3,0.2,µg/m^3
295,16,NO,2019,12,3,2019-12-03,28079016_7_8_19_12_03,5.125,13.0,1.0,µg/m^3
296,47,NO_2,2019,12,3,2019-12-03,28079047_8_8_19_12_03,32.041666666666664,67.0,9.0,µg/m^3
297,50,NO,2019,12,3,2019-12-03,28079050_7_8_19_12_03,5.416666666666668,13.0,1.0,µg/m^3
298,47,PM2.5,2019,12,3,2019-12-03,28079047_9_47_19_12_03,3.7916666666666665,8.0,1.0,µg/m^3
299,38,NOx,2019,12,3,2019-12-03,28079038_12_8_19_12_03,71.125,158.0,8.0,µg/m^3
300,39,NO_2,2019,12,3,2019-12-03,28079039_8_8_19_12_03,27.66666666666667,64.0,7.0,µg/m^3
301,11,NO_2,2019,12,3,2019-12-03,28079011_8_8_19_12_03,23.83333333333333,53.0,4.0,µg/m^3
302,54,NO,2019,12,3,2019-12-03,28079054_7_8_19_12_03,10.833333333333336,35.0,1.0,µg/m^3
303,24,NMHC,2019,12,3,2019-12-03,28079024_44_2_19_12_03,0.09416666666666668,0.1,0.09,mg/m^3
304,4,CO,2019,12,3,2019-12-03,28079004_6_48_19_12_03,0.3666666666666668,0.6,0.2,µg/m^3
305,57,SO_2,2019,12,3,2019-12-03,28079057_1_38_19_12_03,5.0,5.0,5.0,µg/m^3
306,38,NO_2,2019,12,3,2019-12-03,28079038_8_8_19_12_03,37.208333333333336,75.0,6.0,µg/m^3
307,24,NO,2019,12,3,2019-12-03,28079024_7_8_19_12_03,2.0,5.0,1.0,µg/m^3
308,55,PM10,2019,12,3,2019-12-03,28079055_10_47_19_12_03,9.541666666666666,14.0,4.0,µg/m^3
309,55,EBE,2019,12,3,2019-12-03,28079055_35_59_19_12_03,0.19166666666666676,0.3,0.1,µg/m^3
310,24,EBE,2019,12,3,2019-12-03,28079024_35_59_19_12_03,0.10000000000000003,0.1,0.1,µg/m^3
311,11,EBE,2019,12,3,2019-12-03,28079011_35_59_19_12_03,0.1416666666666667,0.2,0.1,µg/m^3
312,24,SO_2,2019,12,3,2019-12-03,28079024_1_38_19_12_03,5.041666666666667,6.0,5.0,µg/m^3
313,27,NO_2,2019,12,3,2019-12-03,28079027_8_8_19_12_03,27.16666666666667,51.0,5.0,µg/m^3
314,24,CO,2019,12,3,2019-12-03,28079024_6_48_19_12_03,0.20000000000000007,0.2,0.2,µg/m^3
315,48,NO,2019,12,3,2019-12-03,28079048_7_8_19_12_03,3.125,9.0,1.0,µg/m^3
316,8,SO_2,2019,12,3,2019-12-03,28079008_1_38_19_12_03,6.375,8.0,5.0,µg/m^3
317,11,BEN,2019,12,3,2019-12-03,28079011_30_59_19_12_03,0.22083333333333333,0.4,0.1,µg/m^3
318,56,NOx,2019,12,3,2019-12-03,28079056_12_8_19_12_03,101.33333333333331,201.0,23.0,µg/m^3
319,48,PM2.5,2019,12,3,2019-12-03,28079048_9_47_19_12_03,4.125,7.0,1.0,µg/m^3
320,60,PM10,2019,12,3,2019-12-03,28079060_10_47_19_12_03,3.4166666666666665,13.0,1.0,µg/m^3
321,24,BEN,2019,12,3,2019-12-03,28079024_30_59_19_12_03,0.2958333333333333,0.4,0.2,µg/m^3
322,11,TOL,2019,12,3,2019-12-03,28079011_20_59_19_12_03,0.8708333333333335,2.2,0.3,µg/m^3
323,27,NOx,2019,12,3,2019-12-03,28079027_12_8_19_12_03,39.125,97.0,7.0,µg/m^3
324,27,NO,2019,12,3,2019-12-03,28079027_7_8_19_12_03,7.708333333333332,30.0,1.0,µg/m^3
325,60,NO_2,2019,12,3,2019-12-03,28079060_8_8_19_12_03,24.54166666666667,73.0,6.0,µg/m^3
326,16,CO,2019,12,3,2019-12-03,28079016_6_48_19_12_03,0.2583333333333334,0.4,0.2,µg/m^3
327,8,NO,2019,12,3,2019-12-03,28079008_7_8_19_12_03,16.916666666666668,46.0,1.0,µg/m^3
328,8,CO,2019,12,3,2019-12-03,28079008_6_48_19_12_03,0.35416666666666674,0.5,0.2,µg/m^3
329,38,TOL,2019,12,3,2019-12-03,28079038_20_59_19_12_03,2.0125,4.9,0.3,µg/m^3
330,55,NMHC,2019,12,3,2019-12-03,28079055_44_2_19_12_03,0.24875000000000005,0.28,0.23,mg/m^3
331,17,NO,2019,12,3,2019-12-03,28079017_7_8_19_12_03,4.958333333333333,12.0,1.0,µg/m^3
332,11,NOx,2019,12,3,2019-12-03,28079011_12_8_19_12_03,29.83333333333333,63.0,5.0,µg/m^3
333,4,NOx,2019,12,3,2019-12-03,28079004_12_8_19_12_03,45.0,91.0,7.0,µg/m^3
334,4,NO_2,2019,12,3,2019-12-03,28079004_8_8_19_12_03,29.04166666666667,58.0,5.0,µg/m^3
335,47,NOx,2019,12,3,2019-12-03,28079047_12_8_19_12_03,42.91666666666666,90.0,10.0,µg/m^3
336,38,BEN,2019,12,3,2019-12-03,28079038_30_59_19_12_03,0.4583333333333333,0.8,0.1,µg/m^3
337,50,PM2.5,2019,12,3,2019-12-03,28079050_9_47_19_12_03,3.75,11.0,1.0,µg/m^3
338,55,CH_4,2019,12,3,2019-12-03,28079055_43_2_19_12_03,1.330416666666667,1.42,1.3,mg/m^3
339,38,EBE,2019,12,3,2019-12-03,28079038_35_59_19_12_03,2.495833333333333,3.1,1.7,µg/m^3
340,39,O_3,2019,12,3,2019-12-03,28079039_14_6_19_12_03,40.15541666666667,60.0,8.92,µg/m^3
341,55,NOx,2019,12,3,2019-12-03,28079055_12_8_19_12_03,39.41666666666666,71.0,5.0,µg/m^3
342,24,NO_2,2019,12,3,2019-12-03,28079024_8_8_19_12_03,19.20833333333333,49.0,3.0,µg/m^3
343,39,NOx,2019,12,3,2019-12-03,28079039_12_8_19_12_03,34.416666666666664,81.0,8.0,µg/m^3
344,17,SO_2,2019,12,3,2019-12-03,28079017_1_38_19_12_03,2.9166666666666665,8.0,1.0,µg/m^3
345,38,PM10,2019,12,3,2019-12-03,28079038_10_47_19_12_03,9.0,16.0,1.0,µg/m^3
346,47,PM10,2019,12,3,2019-12-03,28079047_10_47_19_12_03,5.208333333333333,10.0,1.0,µg/m^3
347,24,TCH,2019,12,3,2019-12-03,28079024_42_2_19_12_03,1.2849999999999997,1.3,1.27,mg/m^3
348,56,O_3,2019,12,3,2019-12-03,28079056_14_6_19_12_03,30.89833333333333,57.28,7.01,µg/m^3
349,38,PM2.5,2019,12,3,2019-12-03,28079038_9_47_19_12_03,5.333333333333333,10.0,1.0,µg/m^3
350,16,NO_2,2019,12,3,2019-12-03,28079016_8_8_19_12_03,22.16666666666667,52.0,7.0,µg/m^3
351,27,O_3,2019,12,3,2019-12-03,28079027_14_6_19_12_03,38.12041666666666,57.64,16.57,µg/m^3
352,24,CH_4,2019,12,3,2019-12-03,28079024_43_2_19_12_03,1.19125,1.2,1.18,mg/m^3
353,18,NO,2019,12,3,2019-12-03,28079018_7_8_19_12_03,6.208333333333332,16.0,1.0,µg/m^3
354,56,NO,2019,12,3,2019-12-03,28079056_7_8_19_12_03,34.125,71.0,6.0,µg/m^3
355,8,BEN,2019,12,3,2019-12-03,28079008_30_59_19_12_03,0.6875,1.2,0.3,µg/m^3
356,40,NOx,2019,12,3,2019-12-03,28079040_12_8_19_12_03,34.5,99.0,7.0,µg/m^3
357,50,NOx,2019,12,3,2019-12-03,28079050_12_8_19_12_03,29.33333333333333,68.0,4.0,µg/m^3
358,4,NO,2019,12,3,2019-12-03,28079004_7_8_19_12_03,10.375,23.0,1.0,µg/m^3
359,55,TCH,2019,12,3,2019-12-03,28079055_42_2_19_12_03,1.5758333333333334,1.67,1.54,mg/m^3
360,59,NOx,2019,12,3,2019-12-03,28079059_12_8_19_12_03,18.5,42.0,8.0,µg/m^3
361,36,NOx,2019,12,3,2019-12-03,28079036_12_8_19_12_03,33.208333333333336,76.0,7.0,µg/m^3
362,48,PM10,2019,12,3,2019-12-03,28079048_10_47_19_12_03,5.666666666666668,9.0,1.0,µg/m^3
363,59,NO,2019,12,3,2019-12-03,28079059_7_8_19_12_03,1.7916666666666667,4.0,1.0,µg/m^3
364,35,NO_2,2019,12,3,2019-12-03,28079035_8_8_19_12_03,34.041666666666664,65.0,11.0,µg/m^3
365,8,CH_4,2019,12,3,2019-12-03,28079008_43_2_19_12_03,1.564583333333334,1.6,1.54,mg/m^3
366,54,NOx,2019,12,3,2019-12-03,28079054_12_8_19_12_03,54.58333333333334,126.0,17.0,µg/m^3
367,8,PM10,2019,12,3,2019-12-03,28079008_10_47_19_12_03,8.875,17.0,1.0,µg/m^3
368,60,NOx,2019,12,3,2019-12-03,28079060_12_8_19_12_03,31.95833333333333,99.0,8.0,µg/m^3
369,56,PM10,2019,12,3,2019-12-03,28079056_10_47_19_12_03,7.333333333333332,14.0,1.0,µg/m^3
370,57,NOx,2019,12,3,2019-12-03,28079057_12_8_19_12_03,28.25,66.0,7.0,µg/m^3
371,58,NO_2,2019,12,3,2019-12-03,28079058_8_8_19_12_03,8.458333333333334,23.0,2.0,µg/m^3
372,55,TOL,2019,12,3,2019-12-03,28079055_20_59_19_12_03,0.7250000000000001,1.4,0.2,µg/m^3
373,17,O_3,2019,12,3,2019-12-03,28079017_14_6_19_12_03,33.54125,54.57,4.68,µg/m^3
374,40,NO_2,2019,12,3,2019-12-03,28079040_8_8_19_12_03,26.75,70.0,6.0,µg/m^3
375,16,O_3,2019,12,3,2019-12-03,28079016_14_6_19_12_03,39.74875,53.62,9.94,µg/m^3
376,8,TCH,2019,12,3,2019-12-03,28079008_42_2_19_12_03,1.6425,1.71,1.58,mg/m^3
377,18,SO_2,2019,12,3,2019-12-03,28079018_1_38_19_12_03,3.125,4.0,2.0,µg/m^3
378,48,NO_2,2019,12,3,2019-12-03,28079048_8_8_19_12_03,21.166666666666668,44.0,4.0,µg/m^3
379,36,NO_2,2019,12,3,2019-12-03,28079036_8_8_19_12_03,25.75,61.0,5.0,µg/m^3
380,50,NO_2,2019,12,3,2019-12-03,28079050_8_8_19_12_03,21.125,48.0,3.0,µg/m^3
381,18,CO,2019,12,3,2019-12-03,28079018_6_48_19_12_03,0.3958333333333334,0.5,0.3,µg/m^3
382,18,NOx,2019,12,3,2019-12-03,28079018_12_8_19_12_03,37.79166666666666,95.0,8.0,µg/m^3
383,8,O_3,2019,12,3,2019-12-03,28079008_14_6_19_12_03,30.33833333333333,55.78,6.41,µg/m^3
384,56,PM2.5,2019,12,3,2019-12-03,28079056_9_47_19_12_03,5.041666666666667,10.0,1.0,µg/m^3
385,40,PM10,2019,12,3,2019-12-03,28079040_10_47_19_12_03,6.083333333333332,23.0,1.0,µg/m^3
386,8,EBE,2019,12,3,2019-12-03,28079008_35_59_19_12_03,0.7333333333333334,1.1,0.5,µg/m^3
387,18,O_3,2019,12,3,2019-12-03,28079018_14_6_19_12_03,41.45333333333335,61.52,10.63,µg/m^3
388,50,PM10,2019,12,3,2019-12-03,28079050_10_47_19_12_03,6.166666666666668,16.0,2.0,µg/m^3
389,59,NO_2,2019,12,3,2019-12-03,28079059_8_8_19_12_03,15.75,38.0,6.0,µg/m^3
390,4,SO_2,2019,12,3,2019-12-03,28079004_1_38_19_12_03,5.541666666666668,8.0,3.0,µg/m^3
391,35,O_3,2019,12,3,2019-12-03,28079035_14_6_19_12_03,33.63875000000001,54.28,12.54,µg/m^3
392,40,NO,2019,12,3,2019-12-03,28079040_7_8_19_12_03,5.125,19.0,1.0,µg/m^3
393,8,NOx,2019,12,3,2019-12-03,28079008_12_8_19_12_03,66.54166666666667,147.0,12.0,µg/m^3
394,58,NO,2019,12,3,2019-12-03,28079058_7_8_19_12_03,1.2083333333333333,3.0,1.0,µg/m^3
395,36,PM10,2019,12,3,2019-12-03,28079036_10_47_19_12_03,7.291666666666668,12.0,3.0,µg/m^3
396,35,NOx,2019,12,3,2019-12-03,28079035_12_8_19_12_03,53.91666666666666,98.0,15.0,µg/m^3
397,24,NOx,2019,12,3,2019-12-03,28079024_12_8_19_12_03,22.45833333333333,51.0,5.0,µg/m^3
398,48,NOx,2019,12,3,2019-12-03,28079048_12_8_19_12_03,25.75,47.0,5.0,µg/m^3
399,49,NO_2,2019,12,3,2019-12-03,28079049_8_8_19_12_03,24.125,53.0,7.0,µg/m^3
400,55,NO,2019,12,3,2019-12-03,28079055_7_8_19_12_03,7.291666666666668,17.0,1.0,µg/m^3
401,18,TOL,2019,12,3,2019-12-03,28079018_20_59_19_12_03,1.0916666666666663,2.5,0.3,µg/m^3
402,38,SO_2,2019,12,3,2019-12-03,28079038_1_38_19_12_03,13.208333333333336,15.0,12.0,µg/m^3
403,56,NO_2,2019,12,3,2019-12-03,28079056_8_8_19_12_03,49.20833333333334,92.0,14.0,µg/m^3
404,8,PM2.5,2019,12,3,2019-12-03,28079008_9_47_19_12_03,4.958333333333333,12.0,1.0,µg/m^3
405,57,NO_2,2019,12,3,2019-12-03,28079057_8_8_19_12_03,19.75,47.0,5.0,µg/m^3
406,18,NO_2,2019,12,3,2019-12-03,28079018_8_8_19_12_03,28.45833333333333,70.0,7.0,µg/m^3
407,18,PM10,2019,12,3,2019-12-03,28079018_10_47_19_12_03,4.916666666666667,8.0,1.0,µg/m^3
408,35,CO,2019,12,3,2019-12-03,28079035_6_48_19_12_03,1.0041666666666669,1.2,0.8,µg/m^3
409,16,NOx,2019,12,3,2019-12-03,28079016_12_8_19_12_03,30.125,72.0,8.0,µg/m^3
410,24,PM2.5,2019,12,3,2019-12-03,28079024_9_47_19_12_03,4.583333333333333,8.0,1.0,µg/m^3
411,38,NO,2019,12,3,2019-12-03,28079038_7_8_19_12_03,22.08333333333333,54.0,1.0,µg/m^3
412,24,PM10,2019,12,3,2019-12-03,28079024_10_47_19_12_03,6.0,10.0,2.0,µg/m^3
413,60,NO,2019,12,3,2019-12-03,28079060_7_8_19_12_03,4.833333333333333,17.0,1.0,µg/m^3
414,11,NO,2019,12,3,2019-12-03,28079011_7_8_19_12_03,4.083333333333333,8.0,1.0,µg/m^3
415,56,CO,2019,12,3,2019-12-03,28079056_6_48_19_12_03,0.3875,0.6,0.2,µg/m^3
416,58,O_3,2019,12,3,2019-12-03,28079058_14_6_19_12_03,51.80541666666666,64.5,34.48,µg/m^3
417,17,NO_2,2019,12,3,2019-12-03,28079017_8_8_19_12_03,32.166666666666664,72.0,7.0,µg/m^3
418,8,NO_2,2019,12,3,2019-12-03,28079008_8_8_19_12_03,40.5,76.0,11.0,µg/m^3
419,8,TOL,2019,12,3,2019-12-03,28079008_20_59_19_12_03,1.9041666666666663,3.9,0.4,µg/m^3
420,18,EBE,2019,12,3,2019-12-03,28079018_35_59_19_12_03,0.1875,0.4,0.1,µg/m^3
421,35,SO_2,2019,12,3,2019-12-03,28079035_1_38_19_12_03,14.708333333333336,23.0,7.0,µg/m^3
422,57,NO,2019,12,3,2019-12-03,28079057_7_8_19_12_03,5.5,12.0,1.0,µg/m^3
423,17,NOx,2019,12,3,2019-12-03,28079017_12_8_19_12_03,39.54166666666666,90.0,8.0,µg/m^3
424,39,CO,2019,12,3,2019-12-03,28079039_6_48_19_12_03,0.2791666666666666,0.4,0.2,µg/m^3
425,40,SO_2,2019,12,3,2019-12-03,28079040_1_38_19_12_03,6.166666666666668,8.0,5.0,µg/m^3
426,55,BEN,2019,12,3,2019-12-03,28079055_30_59_19_12_03,0.4791666666666666,1.1,0.1,µg/m^3
427,58,NOx,2019,12,3,2019-12-03,28079058_12_8_19_12_03,10.458333333333334,28.0,3.0,µg/m^3
428,59,O_3,2019,12,3,2019-12-03,28079059_14_6_19_12_03,42.1325,57.73,23.18,µg/m^3
429,35,NO,2019,12,3,2019-12-03,28079035_7_8_19_12_03,12.916666666666664,35.0,2.0,µg/m^3
430,24,O_3,2019,12,3,2019-12-03,28079024_14_6_19_12_03,40.995833333333344,57.36,14.69,µg/m^3
431,55,NO_2,2019,12,3,2019-12-03,28079055_8_8_19_12_03,28.0,48.0,3.0,µg/m^3
432,49,NOx,2019,12,3,2019-12-03,28079049_12_8_19_12_03,28.33333333333333,62.0,9.0,µg/m^3
433,49,NO,2019,12,3,2019-12-03,28079049_7_8_19_12_03,2.833333333333333,6.0,1.0,µg/m^3
434,18,BEN,2019,12,3,2019-12-03,28079018_30_59_19_12_03,0.37916666666666665,0.6,0.2,µg/m^3
435,36,CO,2019,12,3,2019-12-03,28079036_6_48_19_12_03,0.2458333333333333,0.4,0.2,µg/m^3
436,36,NO,2019,12,3,2019-12-03,28079036_7_8_19_12_03,4.833333333333333,13.0,1.0,µg/m^3
437,47,NO,2019,12,3,2019-12-03,28079047_7_8_19_12_03,7.083333333333332,15.0,1.0,µg/m^3
438,8,NMHC,2019,12,3,2019-12-03,28079008_44_2_19_12_03,0.07750000000000001,0.12,0.04,mg/m^3
439,39,NO,2019,12,3,2019-12-03,28079039_7_8_19_12_03,4.5,11.0,1.0,µg/m^3
440,57,PM10,2019,12,3,2019-12-03,28079057_10_47_19_12_03,3.6666666666666665,10.0,1.0,µg/m^3
441,54,NO_2,2019,12,3,2019-12-03,28079054_8_8_19_12_03,37.875,72.0,15.0,µg/m^3
442,8,CO,2019,12,4,2019-12-04,28079008_6_48_19_12_04,0.39166666666666666,0.6,0.2,µg/m^3
443,4,SO_2,2019,12,4,2019-12-04,28079004_1_38_19_12_04,6.291666666666668,8.0,4.0,µg/m^3
444,48,NO_2,2019,12,4,2019-12-04,28079048_8_8_19_12_04,30.66666666666667,55.0,6.0,µg/m^3
445,24,NO,2019,12,4,2019-12-04,28079024_7_8_19_12_04,1.375,3.0,1.0,µg/m^3
446,8,TOL,2019,12,4,2019-12-04,28079008_20_59_19_12_04,2.529166666666667,4.9,0.5,µg/m^3
447,8,O_3,2019,12,4,2019-12-04,28079008_14_6_19_12_04,21.34458333333333,48.48,3.32,µg/m^3
448,24,PM10,2019,12,4,2019-12-04,28079024_10_47_19_12_04,6.125,11.0,3.0,µg/m^3
449,4,NO,2019,12,4,2019-12-04,28079004_7_8_19_12_04,11.25,28.0,2.0,µg/m^3
450,8,BEN,2019,12,4,2019-12-04,28079008_30_59_19_12_04,0.7666666666666666,1.1,0.3,µg/m^3
451,16,NOx,2019,12,4,2019-12-04,28079016_12_8_19_12_04,35.5,76.0,6.0,µg/m^3
452,38,PM10,2019,12,4,2019-12-04,28079038_10_47_19_12_04,12.166666666666664,24.0,3.0,µg/m^3
453,11,BEN,2019,12,4,2019-12-04,28079011_30_59_19_12_04,0.28750000000000003,0.5,0.1,µg/m^3
454,17,SO_2,2019,12,4,2019-12-04,28079017_1_38_19_12_04,2.583333333333333,5.0,1.0,µg/m^3
455,39,NOx,2019,12,4,2019-12-04,28079039_12_8_19_12_04,44.16666666666666,98.0,8.0,µg/m^3
456,24,NMHC,2019,12,4,2019-12-04,28079024_44_2_19_12_04,0.08750000000000002,0.1,0.07,mg/m^3
457,24,CH_4,2019,12,4,2019-12-04,28079024_43_2_19_12_04,1.1991666666666672,1.21,1.19,mg/m^3
458,50,NO,2019,12,4,2019-12-04,28079050_7_8_19_12_04,7.083333333333332,18.0,2.0,µg/m^3
459,36,PM10,2019,12,4,2019-12-04,28079036_10_47_19_12_04,7.958333333333332,13.0,2.0,µg/m^3
460,27,NO,2019,12,4,2019-12-04,28079027_7_8_19_12_04,8.541666666666666,25.0,1.0,µg/m^3
461,11,NOx,2019,12,4,2019-12-04,28079011_12_8_19_12_04,39.04166666666666,79.0,7.0,µg/m^3
462,39,NO_2,2019,12,4,2019-12-04,28079039_8_8_19_12_04,36.708333333333336,72.0,7.0,µg/m^3
463,35,NO,2019,12,4,2019-12-04,28079035_7_8_19_12_04,19.33333333333333,101.0,2.0,µg/m^3
464,27,NOx,2019,12,4,2019-12-04,28079027_12_8_19_12_04,45.04166666666666,90.0,12.0,µg/m^3
465,8,NO,2019,12,4,2019-12-04,28079008_7_8_19_12_04,19.0,42.0,1.0,µg/m^3
466,16,O_3,2019,12,4,2019-12-04,28079016_14_6_19_12_04,33.37958333333333,47.82,11.09,µg/m^3
467,39,NO,2019,12,4,2019-12-04,28079039_7_8_19_12_04,4.875,16.0,1.0,µg/m^3
468,8,NMHC,2019,12,4,2019-12-04,28079008_44_2_19_12_04,0.09166666666666667,0.14,0.04,mg/m^3
469,39,CO,2019,12,4,2019-12-04,28079039_6_48_19_12_04,0.3,0.4,0.2,µg/m^3
470,56,NOx,2019,12,4,2019-12-04,28079056_12_8_19_12_04,123.41666666666669,334.0,22.0,µg/m^3
471,48,PM10,2019,12,4,2019-12-04,28079048_10_47_19_12_04,7.416666666666668,12.0,2.0,µg/m^3
472,35,SO_2,2019,12,4,2019-12-04,28079035_1_38_19_12_04,9.458333333333334,17.0,2.0,µg/m^3
473,11,NO,2019,12,4,2019-12-04,28079011_7_8_19_12_04,4.375,9.0,1.0,µg/m^3
474,8,NO_2,2019,12,4,2019-12-04,28079008_8_8_19_12_04,51.54166666666666,79.0,10.0,µg/m^3
475,48,NO,2019,12,4,2019-12-04,28079048_7_8_19_12_04,2.625,6.0,1.0,µg/m^3
476,11,NO_2,2019,12,4,2019-12-04,28079011_8_8_19_12_04,32.166666666666664,65.0,6.0,µg/m^3
477,24,PM2.5,2019,12,4,2019-12-04,28079024_9_47_19_12_04,4.291666666666667,8.0,2.0,µg/m^3
